Galaxy,Final Model,Mag Disk1,Mag Bulge1,Mag Nucleus1,Disk-to-total light1,Bulge-to-total light1,Bar-to-total light1,Nucleus-to-total light1,Flux Model1,Flux Disk1,Flux Bulge1,Flux Bar1,Flux Nucleus1,Mag Disk2,Mag Bulge2,Mag Nucleus2,Disk-to-total light2,Bulge-to-total light2,Bar-to-total light2,Nucleus-to-total light2,Flux Model2,Flux Disk2,Flux Bulge2,Flux Bar2,Flux Nucleus2,Mag Final Model1,Mag Final Model2,Bar-to-total Mass,Disk-to-total Mass,Bulge-to-total Mass,Nucleus-to-total Mass,Mass Bar,Mass Disk,Mass Bulge,Mass Nucleus,Sum comp Mass,sersic n1,sersic n2
NGC3351,DBARB,9.385,11.0218,,0.7390108,0.16456655,0.096422724,,0.8656637035459012,0.6397348354826458,0.1416706870253676,0.0834696527324175,,9.8734,11.5044,,0.7442679,0.16682549,0.08890662,,0.548164267988228,0.4079810581297952,0.0908322348987848,0.0487354341480283,,9.05662697913676,9.55272319324862,0.1033279535468104,0.734706731784325,0.1619653146688646,,9.4799198234666,10.331816014481266,9.675124014481266,,10.465701995375436,0.641,0.5502
NGC3359,DBAR,10.9496,,,0.92001325,,0.07998669,,0.1645757786111404,0.1514118967736464,,0.0131638720280131,,11.395,,,0.91859215,,0.081407964,,0.1093647256655034,0.1004615790278391,,0.0089031596749555,,10.859085203938912,11.302806830269612,0.0787964782038629,0.9212035217961372,,,9.16247863047525,10.23032741289485,,,10.265971823275144,,
NGC3380,DBARBN,12.9065,14.7464,15.5362,0.5370554,0.1048103,0.30738446,0.05074986,0.0464922895597859,0.0249689339200736,0.0045860628262193,0.0142910073746375,0.0022157461328436,13.4704,15.2947,16.0806,0.5205697,0.103053994,0.32631552,0.05006074,0.0285338995951956,0.0148538830419514,0.0027677062852758,0.0093110543466348,0.0013420231267932,12.23154766504901,12.761597178205408,0.2945464737723099,0.5559843920901232,0.1008784962986084,0.0485906378389584,9.324044774558274,9.59995354669838,8.85868954669838,8.54144354669838,9.85489094670675,0.6342,0.6038
NGC3381,DBAR,12.6079,,,0.8856541,,0.11434592,,0.0371172563648778,0.0328730499772435,,0.0042442069407244,,13.0586,,,0.882244,,0.117756054,,0.0246020496716248,0.0217050104865684,,0.0028970402848537,,12.476060333667366,12.92257177248603,0.1115152457179742,0.8884847542820258,,,8.791681733319814,9.692997467697056,,,9.744347487652524,,
NGC3447,DBAR,13.2436,,,0.9342121,,0.065787934,,0.0195936126117658,0.0183045897609612,,0.001289023288756,,13.7217,,,0.9314369,,0.06856321,,0.0126522149816793,0.0117847398541614,,0.0008674764472467,,13.16971370675789,13.644583593312726,0.0635114251485084,0.9364885748514916,,,8.212855489573704,9.381506114840976,,,9.410003631484466,,
NGC3485,DBARB,11.9714,15.3725,,0.88959765,0.040499218,0.06990314,,0.0664119711992628,0.0590799337991359,0.0025763211570025,0.0046424055030684,,12.4517,15.7892,,0.8895325,0.042930428,0.06753696,,0.0426734913920633,0.0379594577576335,0.0017551732849736,0.0028820377771668,,11.844384072770694,12.324604558174151,0.0720844531456931,0.8909506377152611,0.0369649091390458,,8.754796699586793,9.846808734495454,8.464744734495453,,9.896955091470629,1.1486,1.2143
NGC3489,DBARB,10.5202,11.3363,,0.6021164,0.28445524,0.11342844,,0.3734560843301753,0.2248640352822354,0.1060425102867177,0.0423605424247659,,11.0196,11.9332,,0.618591,0.26712808,0.114281,,0.2294861053357794,0.141958041811554,0.0611955722077476,0.0262259013071108,,9.969401151652333,10.498109011250095,0.1126313767371264,0.5880543319225715,0.299314291340302,,9.11850040520917,9.836258466079132,9.542968466079136,,10.066841012513065,2.956,2.7683
NGC3504,DBARB,11.4296,11.4842,,0.38786483,0.38881645,0.22331867,,0.2508878332339076,0.0973105663120949,0.0925379767809709,0.0560279362885496,,11.8156,11.624,,0.3658976,0.46003735,0.17406501,,0.1863804877892091,0.0681961724014635,0.0813579505605392,0.0324423212396283,,10.401300998043654,10.723998889947524,0.2751166873759734,0.4062688338524748,0.3186144787715517,,9.906495540913,10.075792114840976,9.970244114840977,,10.466978607319009,1.1944,1.4685
NGC3507,DBARB,11.0126,13.7084,,0.8737919,0.07527132,0.050936922,,0.1635128915682184,0.1428762358574456,0.0119299878124528,0.0083288434742775,,11.4924,14.2387,,0.87752324,0.07214965,0.05032713,,0.1046601544535403,0.0918417181936704,0.0073201503296165,0.0052672451636321,,10.866120003285555,11.350546571700832,0.0515785403320492,0.872620386396245,0.0758010732717058,,8.837049866514901,10.065406173908842,9.004256173908844,,10.124580819032998,2.3757,2.4541
NGC3583,DBARB,11.3807,13.0867,,0.5961806,0.12546548,0.27835396,,0.170742700980544,0.1017934889570085,0.021150468899737,0.0475269068432626,,11.8934,13.5994,,0.58493984,0.123096265,0.29196388,,0.1085247514611031,0.0634804504795833,0.0131898543547984,0.0316853070018727,,10.819144631877815,11.311178000228455,0.2675304958857885,0.6064602740809243,0.1260092300332871,,10.153710369683887,10.509139433000888,9.826739433000888,,10.726337075139597,1.463,1.2204
NGC3637,DBARBN,11.997,12.5681,14.3138,0.5037052,0.31459832,0.11816345,0.06353307,0.1145575092902382,0.0577032135332927,0.0341004413539756,0.0135365106989796,0.006830932596478,12.6851,12.7917,16.7482,0.44546196,0.42486563,0.11842729,0.0112451445,0.0687304801227947,0.0306168142942333,0.0277536431544437,0.0081395646052955,0.0007256379705015,11.252441093414236,11.807126555695412,0.1011006347052843,0.4793264871775823,0.1969071237393454,0.2226657543777877,9.569774670317882,10.24565221663872,9.859282216638722,9.91267421663872,10.565020788236897,2.0315,3.3983
NGC3654,DBAR,13.1497,,,0.82803535,,0.17196475,,0.0241030010539065,0.0199581370249393,,0.0041448665431061,,13.5988,,,0.8351853,,0.16481471,,0.0158014580953937,0.0131971453520737,,0.00260431274332,,12.944822200615846,13.403257090593984,0.1782336525553083,0.8217663474446917,,,9.323408869723506,9.987167514791732,,,10.072419162507304,,
NGC3664,DBAR,13.3245,,,0.8786921,,0.12130785,,0.0193358506468708,0.0169902590267136,,0.0023455904676506,,13.8184,,,0.86670154,,0.13329844,,0.0124385692989558,0.0107805272082364,,0.0016580419053702,,13.18409179286458,13.663073924776455,0.1118579379579341,0.8881420620420658,,,8.623090023197813,9.522905652677457,,,9.574423214121415,,
NGC3673,DBARBN,11.0853,14.0088,15.4947,0.892505,0.060946662,0.030938897,0.015609509,0.1497163900925722,0.1336226252575078,0.009046487761631,0.0046320600144887,0.0023020778171456,11.5864,14.6035,16.0004,0.8949164,0.056092486,0.033408377,0.015582777,0.0941147137561126,0.0842248022535627,0.0052311840477968,0.0031442198684879,0.0014449073491365,10.961826632456969,11.465856185758316,0.0289923138787499,0.8907188038917255,0.0648880347191727,0.0154008475103516,8.947699618698172,10.435157361652433,9.29758136165243,8.672961361652431,10.485416740884704,0.5503,0.5077
NGC3681,DBARB,11.797,14.3333,,0.8000209,0.07819697,0.12178216,,0.0867158891575734,0.069374521394212,0.0067093430808369,0.0105604484002628,,12.2918,14.8975,,0.8101863,0.074257925,0.11555574,,0.0542869060330036,0.0439825089761337,0.0039902490236214,0.0062731636474262,,11.554753296066872,12.063262273328265,0.1273838388863581,0.7917673582970218,0.08084880281662,,9.333579471371076,10.12706273196086,9.13613873196086,,10.228465138565506,1.0978,1.0689
NGC3683A,DBAR,12.1198,,,0.9768593,,0.02314075,,0.052753101390155,0.0515323561947418,,0.0012207463745369,,12.6135,,,0.97844034,,0.021559648,,0.0334245560958919,0.0327039341756638,,0.0007206216711957,,12.094380007040758,12.58983587949066,0.0245732451185301,0.97542675488147,,,8.852526175310164,10.451258326179758,,,10.462063662541569,,
NGC3684,DBARB,11.7681,15.0226,,0.92105216,0.04598023,0.032967642,,0.0773527531224194,0.0712459201812763,0.0035559856522244,0.0025501378687598,,12.2328,15.4932,,0.9249657,0.045942515,0.02909186,,0.0502058565910838,0.0464386942639582,0.0023052604531652,0.0014605817127886,,11.67881056093621,12.14811404693656,0.0366499738856277,0.9173517159169856,0.0459983101973865,,8.715449705989975,10.11391191411302,8.814117914113021,,10.151376036462535,0.0994,0.0991
NGC3686,DBARB,10.9162,14.6603,,0.9464588,0.030828698,0.022712477,,0.1649750538679636,0.1561420942405688,0.0049645512687613,0.0037469920425639,,11.4101,14.9268,,0.94189805,0.03780955,0.020292347,,0.1051855550910457,0.0990740690100627,0.0038840069646802,0.0021344618145428,,10.856454302897925,11.345109742066516,0.0249793055625714,0.9497479523187318,0.0252727421186967,,8.670443883156201,10.25047188843583,8.67551588843583,,10.272863522558254,1.7143,2.2412
NGC3691,DBAR,14.2827,,,0.30139232,,0.6986077,,0.0233231831695284,0.0070294282110403,,0.0162937549584881,,14.7636,,,0.30014592,,0.699854,,0.0150392974814245,0.0045139838402467,,0.0105253127447658,,12.980530442392013,13.456931125296212,0.6975459544936414,0.3024540455063585,,,9.626912297526236,9.26399887104858,,,9.783339473214175,,
NGC3782,DBAR,13.1135,,,0.87297404,,0.12702598,,0.0236373437930336,0.0206347874615318,,0.0030025566837256,,13.5435,,,0.88104314,,0.11895682,,0.0157616916807923,0.0138867302689993,,0.0018749607071904,,12.966003320411962,13.405992930281558,0.1342482894617572,0.8657517105382428,,,8.330021114074011,9.139505711568871,,,9.202112353274504,,
NGC3795A,DBAR,13.3817,,,0.9434562,,0.05654383,,0.017084342508888,0.0161183284006848,,0.0009660141718472,,14.0329,,,0.9185503,,0.08144967,,0.0096324563738192,0.008847895812498,,0.0007845604177864,,13.318504325928975,13.940657373164116,0.0411899817452313,0.9588100182547686,,,8.137769267561609,9.504710231247136,,,9.522977668077807,,
NGC3870,DBAR,13.487,,,0.75124574,,0.24875431,,0.0194723326177388,0.0146285068699984,,0.0048438266182214,,13.9337,,,0.7506152,,0.24938473,,0.0129152452410269,0.0096943791253801,,0.0032208649609339,,13.176455051562913,13.622243357038014,0.248219247059632,0.751780752940368,,,8.64159566040261,9.122851409227344,,,9.24676020649652,,
NGC3887,DBARB,10.4486,14.5982,,0.95388556,0.021149164,0.0249653,,0.2518046394904223,0.2401928083592124,0.0052567823982714,0.0062863781883447,,10.9192,15.0001,,0.95633584,0.02258973,0.021074282,,0.1628206810365026,0.1557112531932809,0.0036304461558539,0.0034313289484793,,10.397340680739902,10.87072608262202,0.0288215912266143,0.9514457311001782,0.0197326776732075,,8.943012550464855,10.461678618015544,8.778480618015545,,10.48329459612911,1.1065,1.0709
NGC3906,DBAR,13.0151,,,0.887562,,0.112438,,0.0254543089593077,0.0225922767807919,,0.0028620316095677,,13.5904,,,0.86536765,,0.13463245,,0.0153687782206887,0.0132996435073579,,0.0020691363164193,,12.885596722036375,13.433401641124348,0.0961524061237813,0.9038475938762188,,,8.140846889589211,9.113981939295735,,,9.15788673306665,,
NGC3930,DBARB,12.4351,15.9075,,0.92919713,0.0392608,0.031542096,,0.0414812790434072,0.0385442855431932,0.0015739828644662,0.0013084064976955,,12.9844,16.3856,,0.91799724,0.041438438,0.0405644,,0.0253162061826953,0.0232402074288129,0.0010133512323888,0.0010269366941433,,12.355369652348651,12.891503439899893,0.0254556420726019,0.9383053586301736,0.0362389992972246,,8.047187194859907,9.613747335628297,8.200579335628296,,9.641403139054368,0.5557,0.5687
NGC3941,DBARBN,10.3581,11.5957,13.914,0.65482557,0.2106589,0.10951724,0.024998294,0.3986891084075665,0.2610718219478003,0.0835064458686022,0.0436633303857939,0.0098718830106839,10.9091,12.1289,14.8896,0.661458,0.21626039,0.10520711,0.017074557,0.2376061713887345,0.157166506583539,0.0511022473796443,0.0249978581255367,0.0040193886332458,9.89841407113435,10.460355708835,0.113140399901319,0.64821473795952,0.2044687307201445,0.0341761314190163,9.500575497184528,10.25867668876611,9.75758468876611,8.98068068876611,10.446957787738338,1.2304,1.3829
NGC3953,DBARB,9.4464,12.2643,,0.8507544,0.08093078,0.068315014,,0.7106173490990083,0.604560822410666,0.0451107450527413,0.0485458343251111,,9.9793,12.8646,,0.85444194,0.07642786,0.06913026,,0.4331092330967466,0.3700666936988508,0.0259513526918902,0.0299409524943199,,9.270910484496444,9.808506394518467,0.068873674598647,0.8632247451903827,0.0679015802109701,,9.746312692192047,10.844383319125642,9.74013931912564,,10.90825943779184,1.5948,1.4898
NGC3985,DBAR,12.6482,,,0.88855,,0.1114501,,0.0356482435968706,0.0316752462598544,,0.0039730002586173,,13.0935,,,0.88701695,,0.1129831,,0.023695620195709,0.0210184168026434,,0.0026772046288885,,12.519904657866784,12.963329799596591,0.1101613683705408,0.8898386316294592,,,8.316019486106713,9.223301420598498,,,9.273990164231083,,
NGC3992,DBARBN,9.5599,12.2154,14.6929,0.8456466,0.07543771,0.07114627,0.007769447,0.6439484211863218,0.5445528056996688,0.0471889158844397,0.045814529606808,0.0048177027419785,10.0616,12.8021,15.3089,0.85476303,0.07055412,0.06761461,0.0070683435,0.4013416849065964,0.3430520350597609,0.0274890670122744,0.0271365605035459,0.0027317440134245,9.377872293134828,9.891214326028413,0.0744427094170846,0.8396644634007431,0.0777688672420489,0.0081239599401234,9.995965325098508,11.048248926967076,10.014948926967076,9.033910926967076,11.124143153768802,1.2644,1.2275
NGC4027,DBAR,10.7659,,,0.9364512,,0.06354867,,0.191493858938913,0.1793246533584032,,0.012169179899182,,11.1897,,,0.9375268,,0.06247333,,0.1294602074223667,0.121372416851823,,0.0080878103438947,,10.6946128724069,11.119659253717028,0.0644762719488531,0.9355237280511468,,,9.402557041861655,10.564211930623696,,,10.593157123468597,,
NGC4034,DBARN,13.6877,,19.0205,0.94560623,,0.04716381,0.007229959,0.0128590733731321,0.0121596199153856,,0.0006064829008171,8.949525297652856e-05,14.2001,,19.5726,0.94652843,,0.046497393,0.006974111,0.0080135755337086,0.0075850771066995,,0.0003726103741272,5.382202083202071e-05,13.626975814033903,14.140434162947145,0.047750457239671,0.9450741794125872,,0.0071753633477416,8.312021801941022,9.608510165236805,,7.488888165236808,9.633044267367532,,
NGC4037,DBARN,12.2738,,16.0307,0.8973279,,0.07302012,0.029651964,0.0498343535356965,0.0447177558026983,,0.0036389106220765,0.0014051413039528,12.7959,,16.3801,0.8864111,,0.07925074,0.034338314,0.0311892425994608,0.0276464899307672,,0.002471770494439,0.0010184975766405,12.156177927871036,12.664987928838835,0.0681304291610026,0.906974292987374,,0.0248952778516232,8.524797040711942,9.649050893815096,,8.087572893815096,9.691455916095627,,
NGC4045,DBARB,11.7916,12.592,,0.54250747,0.2611648,0.19632755,,0.1285151352872982,0.0697204208569643,0.0333579996662046,0.0252310619315253,,12.275,12.9885,,0.5318312,0.27728608,0.19088267,,0.0839897298321068,0.0446683592150961,0.0231526123324375,0.0160321837064798,,11.127614305643435,11.589434539307556,0.201187668642447,0.5520525329120683,0.2467597984454846,,9.380234793988611,9.818613842756546,9.468907842756543,,10.076633435918149,1.7862,1.8471
NGC4067,DBARB,12.6045,14.6271,,0.77799636,0.12374001,0.09826365,,0.0423860000429435,0.0329761538015917,0.0051187038082419,0.0041650031211254,,13.09,15.1947,,0.7938276,0.11696666,0.08920585,,0.0265627973587688,0.0210862814993328,0.0030347295951334,0.0023695570134827,,12.331943914420595,12.839315477109364,0.1068891380262688,0.7662708423930317,0.1268400195806995,,8.638719117212027,9.494167842756545,8.713041842756546,,9.60978554235806,0.8685,0.8167
NGC4116,DBAR,12.0381,,,0.92211986,,0.0778803,,0.0602521607738613,0.055559713809296,,0.0046924563917504,,12.4084,,,0.92722285,,0.07277712,,0.0426045394846978,0.0395039024361114,,0.0031006357788722,,11.950068434316856,12.326360311625734,0.0824734135231285,0.9175265864768716,,,8.635255155538745,9.681559842756544,,,9.718941185425974,,
NGC4133,DBARB,12.2299,13.7718,,0.66804373,0.16340661,0.16854958,,0.069700373614685,0.0465628977561747,0.0112533026737036,0.0117479688632427,,12.7044,14.0995,,0.65786964,0.18418378,0.15794654,,0.0457193615826263,0.0300773798088048,0.0083214690068679,0.0072212150600985,,11.791912234871145,12.24974960662137,0.1779866638292867,0.676308809469819,0.1457045267008943,,9.002406666886703,9.5821642486409,8.9154922486409,,9.75201920414146,2.0288,1.5179
NGC4142,DBAR,13.7291,,,0.95970565,,0.040294304,,0.0121961272793918,0.0117046922679867,,0.0004914344661957,,14.2213,,,0.95610905,,0.0438909,,0.0077798741615033,0.0074384080698372,,0.000341465685914,,13.6844451299104,14.172568569031784,0.0374607794300934,0.9625392205699064,,,8.009147389254341,9.418989014676558,,,9.435570579945312,,
NGC4145,DBAR,11.1406,,,0.9374517,,0.06254822,,0.1354600057336344,0.1269872153984086,,0.0084727822611802,,11.6398,,,0.93594784,,0.064052165,,0.0856699188972336,0.0801825751546491,,0.0054873437425844,,11.070472275868037,11.567929110601874,0.0612958512212301,0.9387041487787698,,,8.97273380000037,10.157831456806028,,,10.18530271949014,,
NGC4152,DBARN,12.0224,,15.6533,0.90525657,,0.062343016,0.03240039,0.062268487214171,0.0563689571163271,,0.0038820053113035,0.0019892070969153,12.4577,,15.757,0.9007662,,0.055509463,0.043724366,0.0419090601460697,0.037750264596307,,0.0023263494215571,0.00180800655211,11.91432921286522,12.344230196397408,0.0686274534343786,0.9066919440869292,,0.0246806024786919,9.138380083359603,10.25934195663981,,8.69423795663981,10.301882199577724,,
NGC4204,DBAR,12.7836,,,0.87395114,,0.12604883,,0.0319943173513012,0.0279614700288165,,0.0040328463689797,,13.2153,,,0.87605965,,0.12394034,,0.0214460009790674,0.0187879761411058,,0.0026580246781764,,12.63731787936668,13.071634196301812,0.1278651230883442,0.8721348769116558,,,8.570404289404065,9.404235842756544,,,9.463652188364367,,
NGC4245,DBARB,11.1876,12.3757,,0.66111153,0.22337252,0.11551598,,0.183943847452724,0.1216073990934464,0.0407117714682197,0.0212484532781726,,11.696,13.0215,,0.678957,0.20228182,0.118761346,,0.1121392737310185,0.0761377432456148,0.0224594956744894,0.0133178110590654,,10.73828683464082,11.275605652331649,0.1128176895942589,0.646257471571468,0.2409248388342729,,9.310685467136606,10.068713842756546,9.640189842756543,,10.258308265620114,1.23,1.0616
NGC4262,DBARB,11.7618,11.8742,,0.4685876,0.42878264,0.10262968,,0.1529287720964707,0.0716605273803556,0.0646130139962148,0.0156950304018724,,12.2626,12.491,,0.49150634,0.4040998,0.10439392,,0.0919244155730689,0.0451814328820948,0.0366100228546542,0.0095963502501568,,10.938776996292686,11.491422806399942,0.1016241916964772,0.4520425154282996,0.446333292875223,,9.188267664133974,9.836449842756544,9.830929842756548,,10.181270559831043,1.134,1.1332
NGC4267,DBARB,10.8139,11.6937,,0.6512841,0.29557103,0.053144768,,0.2634326042031766,0.1715694661769505,0.076299202743385,0.0140000646025175,,11.3241,12.3877,,0.67794263,0.25989252,0.062164813,,0.1581856392346783,0.1072407888650202,0.0402642857938369,0.0098335807266179,,10.348326187053352,10.9020823653738,0.0465513026496576,0.6299472714892425,0.3235014258610997,,9.087433481948722,10.218805842756543,9.929377842756546,,10.41950164355633,1.5471,1.4489
NGC4273,DBARN,11.4863,,15.1624,0.82925785,,0.14235938,0.028382802,0.1113756908135362,0.0923591654472742,,0.0158553738406244,0.0031263673029336,11.8784,,15.5157,0.82683223,,0.14385733,0.029310446,0.0778435440701977,0.0643635515129429,,0.0111983644142029,0.002257979527634,11.2830239730313,11.671943499195995,0.1411376066209215,0.8315562946958236,,0.0273060986832548,9.688845049716958,10.45909395663981,,8.97546195663981,10.53920230122236,,
NGC4276,DBAR,12.9762,,,0.9233128,,0.0766872,,0.0253612789908676,0.0234163930916163,,0.0019448855213387,,13.4493,,,0.9296163,,0.07038377,,0.0162920705774891,0.0151453739207295,,0.0011466973850719,,12.889572120994902,13.370059293029716,0.0824478331671379,0.917552166832862,,,8.557378153202986,9.603829672035184,,,9.641198906878252,,
NGC4288,DBAR,13.1504,,,0.87886417,,0.12113582,,0.0226943757481038,0.0199452736855722,,0.0027491018934453,,13.6363,,,0.86883926,,0.13116091,,0.014673731260791,0.0127491138675271,,0.0019246200171315,,13.010204397127954,13.483648597476446,0.1131406221220085,0.8868593778779915,,,8.26133323051375,9.155569430789914,,,9.20771466806435,,
NGC4293,DBARBN,10.2695,12.5629,13.8543,0.69879323,0.08491146,0.19018531,0.026109904,0.4053697243726907,0.2832696200280888,0.0342641529485981,0.0770953660687145,0.0104298965295031,10.7769,13.2574,13.0368,0.6637443,0.06790845,0.18433027,0.08401708,0.2674479137945443,0.1775170205189541,0.0180734058056443,0.0492987460789338,0.0221452200455028,9.880371725866734,10.331901963585349,0.1883202605200322,0.7039166369546147,0.0985769166284147,0.0091861858969383,9.713977852437706,10.286602035943671,9.43285603594367,8.402216035943672,10.439080806140057,1.3046,0.9256
NGC4314,DBARBN,10.5059,11.4742,14.8531,0.53920543,0.23172283,0.21863624,0.010435742,0.4225574289259216,0.2278452609826847,0.0933942201378922,0.0923863693609172,0.0041568083329243,11.0,11.9956,15.6456,0.5529509,0.23187044,0.20704815,0.008130426,0.2614047145831535,0.1445439770745921,0.0577776667979782,0.05412336201116,0.0020033646212026,9.835285646544849,10.356716459840255,0.2313160586030454,0.5331411681990209,0.2232565551323571,0.0122862180655767,9.97389540724646,10.336531842756544,9.958493842756546,8.699107842756547,10.60968962350048,1.3796,1.3295
NGC4369,DBAR,11.6472,,,0.7685184,,0.23148167,,0.1036252846938385,0.0796379367770667,,0.0239873540933201,,12.0958,,,0.7644715,,0.23552854,,0.0689157865220538,0.052684152718977,,0.016231634830002,,11.36133565821411,11.804203207418691,0.2280802048351014,0.7719197951648985,,,9.543066918485508,10.07255150230186,,,10.184979324151158,,
NGC4384,DBAR,13.0679,,,0.91204095,,0.08795894,,0.0235953086248372,0.021519887667025,,0.0020754183208309,,13.4808,,,0.91558594,,0.0844142,,0.0160687053572504,0.0147122806206186,,0.0013564268916131,,12.967935844362952,13.38504778146622,0.091077169497659,0.9089228305023408,,,8.95107068365459,9.95018817078882,,,9.9916611585346,,
NGC4389,DBAR,11.6502,,,0.8777789,,0.12222117,,0.0904763077144384,0.0794181927531905,,0.011058120354056,,12.1162,,,0.8660479,,0.13395207,,0.0597005150111869,0.05170350677652,,0.0079970073450599,,11.50866282756626,11.960054805947436,0.112955519005601,0.8870444809943989,,,8.871275951837985,9.766313894586338,,,9.818368496438872,,
NGC4390,DBARN,12.8281,,18.9205,0.977509,,0.018791063,0.003699959,0.0274561238791381,0.0268386087943911,,0.000515929746887,9.812959354708184e-05,13.3154,,19.5432,0.9784925,,0.018239405,0.0032680766,0.0175098529769887,0.0171332597860323,,0.0003193693000457,5.5299346619666285e-05,12.80340193584006,13.29179375123207,0.0192746661018811,0.9767546848504748,,0.0039706490476441,7.963099032543571,9.667897672035185,,7.276973672035183,9.678112169108076,,
NGC4394,DBARB,10.7835,12.2975,,0.7133784,0.1800002,0.10662134,,0.2473318390118475,0.1764411988580616,0.043752210515825,0.0263708520796241,,11.3184,12.8855,,0.7165629,0.17225823,0.111178786,,0.1504477388586409,0.1078052720823645,0.0254565766392947,0.0167265968969301,,10.416799933347573,10.956535837666092,0.1031747022455225,0.71261666659311,0.1842086311613674,,9.40008109160538,10.239363842756546,9.651817842756548,,10.386507867395526,1.8397,1.7937
NGC4405,DBARN,11.944,,16.811,0.92140573,,0.06805432,0.010539877,0.065758074828601,0.0605898671138962,,0.0044751209636004,0.0006848571591258,12.4198,,17.3761,0.92165875,,0.06863765,0.009703618,0.0424140600990323,0.0390912897977473,,0.0029112012736623,0.0004069677545986,11.855127274845277,12.331225381441634,0.0675678303909931,0.9212649121030992,,0.0111672575059076,8.620425286016657,9.755069842756544,,7.838631842756546,9.790685312102,,
NGC4411A,DBAR,13.1168,,,0.9669314,,0.03306857,,0.0212757233791653,0.0205721650501173,,0.0007035577742402,,13.6123,,,0.96493006,,0.035069987,,0.0135077857984589,0.0130340685275509,,0.000473717874753,,13.080289162216658,13.573539587163832,0.0314545002040666,0.9685454997959332,,,7.793931324729363,9.282368563451724,,,9.296248535870884,,
NGC4412,DBARN,12.2006,,15.1455,0.8704287,,0.070326276,0.059245016,0.0549574795576348,0.0478365664629684,,0.0038649548824231,0.0031754114028918,12.6683,,15.409,0.85958225,,0.06983577,0.07058195,0.0361736692572356,0.0310942438426786,,0.0025262159432067,0.0024911506965638,12.049932982416353,12.50401859142554,0.0707266543191355,0.879516158345421,,0.0497571873354435,8.55501513462859,9.649675842756547,,8.402287842756547,9.705432020093491,,
NGC4416,DBAR,12.4103,,,0.9576371,,0.042362895,,0.0411793085546033,0.0394348324551342,,0.0017444747188251,,12.8914,,,0.9557441,,0.044255894,,0.0264910016611576,0.0253186182147983,,0.0011723829529259,,12.36330237483415,12.842254050303628,0.0408149247244839,0.959185075275516,,,8.199268430007908,9.570351842756548,,,9.5884494301469,,
